@relation risk-train.arff-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R2

@attribute ORDER_ID numeric
@attribute B_EMAIL {yes,no}
@attribute B_TELEFON {no,yes}
@attribute FLAG_LRIDENTISCH {no,yes}
@attribute FLAG_NEWSLETTER {no,yes}
@attribute Z_METHODE {credit_card,check,debit_note,debit_card}
@attribute Z_CARD_ART {Visa,Eurocard,debit_card,Amex}
@attribute Z_CARD_VALID numeric
@attribute Z_LAST_NAME {yes,no}
@attribute VALUE_ORDER numeric
@attribute WEEKDAY_ORDER {Saturday,Monday,Tuesday,Thursday,Wednesday,Friday,Sunday}
@attribute AMOUNT_ORDER numeric
@attribute ANUMMER_01 numeric
@attribute ANUMMER_02 numeric
@attribute ANUMMER_03 numeric
@attribute ANUMMER_04 numeric
@attribute ANUMMER_05 numeric
@attribute ANUMMER_06 numeric
@attribute ANUMMER_07 numeric
@attribute ANUMMER_08 numeric
@attribute ANUMMER_09 numeric
@attribute ANUMMER_10 numeric
@attribute CHK_LADR {no,yes}
@attribute CHK_RADR {no,yes}
@attribute CHK_KTO {no,yes}
@attribute CHK_CARD {no,yes}
@attribute CHK_COOKIE {no,yes}
@attribute CHK_IP {no,yes}
@attribute FAIL_LPLZ {no,yes}
@attribute FAIL_LORT {no,yes}
@attribute FAIL_LPLZORTMATCH {no,yes}
@attribute FAIL_RPLZ {no,yes}
@attribute FAIL_RORT {no,yes}
@attribute FAIL_RPLZORTMATCH {no,yes}
@attribute SESSION_TIME numeric
@attribute NEUKUNDE {yes,no}
@attribute AMOUNT_ORDER_PRE numeric
@attribute VALUE_ORDER_PRE numeric
@attribute MAHN_AKT numeric
@attribute MAHN_HOECHST numeric

@data
3568,no,no,no,no,credit_card,Eurocard,9.2007,yes,78.2,Sunday,2,502496,606284,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,17,yes,0,0,?,?
3569,yes,no,yes,no,check,?,4.2007,?,16,Saturday,1,400214,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
3570,yes,no,yes,no,check,?,9.2006,?,34.5,Sunday,1,407570,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
3572,no,no,yes,no,debit_card,debit_card,7.2007,yes,54.5,Friday,1,402677,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,0,0,?,?
3574,no,no,yes,no,debit_note,?,8.2005,yes,57.8,Wednesday,1,400914,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,9.82,0,1
3575,yes,no,yes,no,check,?,8.2006,?,56,Saturday,1,408096,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,14.85,0,0
3576,yes,no,yes,no,debit_note,?,4.2006,yes,43.5,Friday,1,400072,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3577,yes,yes,no,no,debit_note,?,12.2007,yes,23.5,Wednesday,1,402224,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3578,no,no,yes,no,debit_note,?,3.2006,yes,19.99,Sunday,1,404504,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
3580,yes,yes,yes,yes,check,?,5.2006,?,9.8,Tuesday,1,202634,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,12,no,1,12.61,0,0
3584,yes,no,yes,no,check,?,3.2007,?,6.5,Wednesday,1,406203,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,86.24,1,1
3586,no,no,yes,no,check,?,5.2007,?,92.94,Thursday,3,201511,204645,103639,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,42.22,0,0
3588,yes,yes,yes,no,debit_note,?,10.2005,yes,86.4,Wednesday,2,502454,409015,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
3589,yes,no,yes,no,check,?,11.2006,?,43.5,Saturday,1,403203,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
3590,yes,no,yes,no,check,?,6.2006,?,18,Friday,1,200035,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3594,yes,no,yes,no,check,?,9.2007,?,34.5,Saturday,1,607359,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3595,no,no,yes,no,check,?,12.2007,?,18.5,Saturday,1,102681,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,2,134.2,0,0
3596,yes,no,no,no,credit_card,Eurocard,7.2007,yes,68.4,Thursday,1,606284,?,?,?,?,?,?,?,?,?,no,no,no,yes,no,no,no,no,no,no,no,no,8,no,1,72.15,0,0
3597,yes,no,yes,no,check,?,5.2007,?,16,Monday,1,607699,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
3599,no,no,yes,no,debit_note,?,5.2006,yes,59.7,Thursday,2,207610,200147,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,20,no,1,30.28,0,0
3605,yes,yes,yes,no,check,?,6.2007,?,6.5,Friday,1,406203,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3607,yes,no,yes,yes,check,?,7.2005,?,14.5,Sunday,1,406504,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,76.58,0,2
3609,yes,no,yes,no,credit_card,Visa,6.2007,yes,101.49,Thursday,3,102697,303639,603639,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
3611,yes,no,no,no,credit_card,Visa,11.2005,yes,12.6,Saturday,1,509500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,99.11,0,0
3612,yes,no,no,no,debit_card,debit_card,11.2005,no,76.49,Friday,2,407741,102089,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,50.22,0,0
3616,yes,no,yes,no,check,?,1.2006,?,56,Monday,1,107699,?,?,?,?,?,?,?,?,?,no,yes,no,no,no,no,no,no,no,no,no,no,7,no,3,175.35,0,0
3618,yes,no,yes,no,credit_card,Visa,4.2007,yes,17.8,Tuesday,1,101796,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,12.48,0,2
3621,yes,no,yes,no,check,?,8.2005,?,41,Tuesday,1,501371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3624,no,no,yes,no,check,?,10.2006,?,18.5,Sunday,1,603397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
3625,no,yes,yes,no,check,?,9.2005,?,5.2,Wednesday,1,202062,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3630,yes,no,yes,no,check,?,9.2006,?,56,Saturday,1,402681,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,2,134.28,0,1
3631,yes,no,yes,no,check,?,9.2005,?,22.95,Thursday,1,109121,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
3632,no,no,yes,no,check,?,6.2005,?,42.8,Saturday,1,404269,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
3633,yes,no,yes,no,check,?,8.2007,?,9.99,Wednesday,1,503367,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
3635,no,no,yes,no,check,?,11.2006,?,17.8,Monday,1,504921,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,77.78,0,3
3637,no,no,yes,no,check,?,7.2005,?,79.5,Tuesday,2,100578,302496,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,8.93,0,0
3639,yes,no,no,no,debit_card,debit_card,1.2005,yes,64.5,Tuesday,1,303136,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,73.87,0,2
3640,yes,no,no,no,credit_card,Eurocard,11.2005,yes,100.5,Sunday,3,204522,602677,105580,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,22.87,0,0
3643,yes,yes,yes,no,check,?,7.2007,?,17.8,Friday,1,402243,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,23.45,0,1
3645,no,no,no,no,debit_card,debit_card,7.2006,no,44,Sunday,1,209736,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,0,0,?,?
3646,yes,no,yes,no,check,?,12.2007,?,8.5,Friday,1,500959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
3647,yes,no,yes,no,check,?,8.2005,?,19.99,Saturday,1,104485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
3651,yes,no,yes,no,check,?,8.2007,?,8.5,Sunday,1,500959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,46.86,0,0
3653,yes,no,no,no,debit_note,?,7.2005,yes,46.5,Saturday,1,202123,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,56.04,0,0
3654,yes,no,yes,no,credit_card,Eurocard,1.2006,yes,112.6,Saturday,4,408889,507699,509500,107610,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3655,yes,no,yes,no,credit_card,Eurocard,7.2006,yes,41,Thursday,1,309500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,18.95,0,0
3656,yes,no,no,no,credit_card,Amex,1.2005,yes,150.69,Monday,4,407703,608997,503136,404645,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,5,yes,0,0,?,?
3660,yes,no,yes,no,credit_card,Eurocard,2.2007,yes,29.99,Wednesday,1,606858,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,35.6,0,2
3661,yes,no,yes,no,credit_card,Eurocard,6.2005,yes,151.7,Thursday,5,506821,607317,208889,200147,102448,?,?,?,?,?,no,no,no,no,no,no,no,no,yes,no,no,no,7,no,1,5.53,0,0
3662,yes,no,no,no,debit_note,?,7.2007,yes,207.95,Tuesday,5,208499,605580,505685,605580,205685,?,?,?,?,?,no,no,no,yes,no,no,no,no,no,no,no,no,11,no,1,17.66,1,1
3663,yes,no,yes,no,check,?,3.2005,?,64.5,Sunday,1,400802,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,32.1,0,0
3666,yes,no,no,no,credit_card,Eurocard,6.2006,yes,57.8,Tuesday,1,106821,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3667,yes,no,yes,no,check,?,9.2005,?,95.1,Sunday,3,402993,500767,404645,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
3668,yes,no,yes,no,credit_card,Eurocard,8.2007,yes,42.8,Friday,1,409782,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
3669,no,yes,yes,no,credit_card,Visa,2.2006,yes,68.4,Tuesday,1,205958,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3672,no,no,no,no,credit_card,Visa,10.2006,yes,51,Wednesday,1,100767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
3673,yes,no,no,no,credit_card,Eurocard,2.2006,yes,150.1,Sunday,5,402677,409470,401216,409053,405378,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3675,yes,no,yes,no,check,?,11.2007,?,42,Sunday,2,504792,409053,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,0,?,?
3676,yes,no,no,no,credit_card,Visa,2.2006,yes,9.8,Sunday,1,500147,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3678,no,no,yes,no,credit_card,Eurocard,3.2007,yes,47.5,Saturday,2,406203,403378,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
3679,yes,no,yes,no,credit_card,Visa,6.2007,no,42.8,Sunday,1,608997,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,59.51,0,0
3680,yes,no,yes,no,credit_card,Eurocard,2.2006,yes,35.8,Sunday,2,107570,404765,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
3681,no,no,yes,no,credit_card,Eurocard,9.2006,yes,120.4,Sunday,3,404485,407171,404485,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3682,yes,no,yes,no,credit_card,Eurocard,11.2007,yes,86.2,Thursday,2,402611,103367,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3683,yes,no,yes,no,debit_note,?,10.2006,yes,31.9,Monday,1,100953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,48.03,0,3
3684,yes,no,yes,no,check,?,11.2005,?,37,Wednesday,1,501796,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
3685,yes,no,yes,yes,check,?,5.2005,?,50.6,Sunday,2,509006,500767,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,2,30.8,0,0
3686,no,no,no,no,debit_card,debit_card,11.2005,yes,16,Wednesday,1,206929,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,0,0,?,?
3689,yes,no,yes,no,check,?,9.2006,?,68.5,Thursday,2,406203,506310,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,221.95,0,0
3691,yes,no,no,no,credit_card,Eurocard,9.2005,yes,14.5,Sunday,1,609670,?,?,?,?,?,?,?,?,?,no,yes,no,no,no,no,no,no,no,no,no,no,3,no,2,107.44,0,0
3694,no,no,no,no,credit_card,Visa,2.2005,yes,32.8,Thursday,1,409736,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
3695,yes,no,yes,no,check,?,6.2007,?,31.9,Monday,1,206954,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3696,yes,no,yes,no,check,?,12.2006,?,22.95,Thursday,1,205685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,110.24,0,0
3697,yes,yes,no,no,credit_card,Visa,9.2005,yes,22.95,Monday,1,304159,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
3698,yes,no,yes,no,check,?,10.2005,?,28,Tuesday,2,406520,202634,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
3699,yes,no,no,no,credit_card,Visa,9.2005,yes,9.99,Thursday,1,606310,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,24.27,0,0
3700,yes,no,yes,no,check,?,4.2005,?,43.5,Tuesday,1,205378,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
3701,yes,no,no,no,credit_card,Eurocard,12.2007,yes,51,Sunday,1,202399,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,no,1,64.21,0,0
3702,yes,no,yes,no,check,?,4.2005,?,91.59,Monday,4,502496,105338,101371,603776,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3704,yes,no,yes,no,check,?,6.2006,?,71,Tuesday,2,203772,401648,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3705,no,no,no,no,debit_note,?,11.2007,yes,152.89,Monday,3,401796,106310,402133,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3709,yes,no,yes,no,check,?,12.2006,?,9.99,Saturday,1,105958,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3710,yes,no,yes,no,check,?,12.2005,?,51.29,Sunday,3,504792,300214,202294,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3714,yes,no,no,no,debit_note,?,1.2005,yes,103,Thursday,2,409725,503950,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,61.53,1,1
3716,yes,no,yes,no,debit_card,debit_card,10.2007,yes,23.5,Sunday,1,404371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,94.51,0,0
3717,yes,no,yes,no,check,?,8.2005,?,23.7,Sunday,2,109102,603397,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3721,no,no,no,no,credit_card,Visa,2.2005,yes,25.4,Friday,2,204522,201648,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,81.41,3,3
3726,no,no,yes,no,check,?,11.2007,?,42.8,Thursday,1,403772,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
3727,yes,no,yes,no,credit_card,Eurocard,4.2005,yes,23.5,Sunday,1,204242,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,18,no,2,56.84,0,0
3732,yes,no,yes,no,credit_card,Visa,3.2006,yes,144.1,Friday,4,406406,107317,204522,607317,?,?,?,?,?,?,no,yes,no,no,no,no,no,no,no,no,no,no,14,no,1,35.71,0,1
3216,yes,no,no,no,credit_card,Eurocard,2.2006,yes,78,Wednesday,2,407255,207610,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,2,13.66,0,1
3218,yes,no,no,no,credit_card,Visa,2.2006,yes,42.8,Monday,1,409782,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,41.32,0,0
3219,yes,no,yes,no,credit_card,Eurocard,7.2007,yes,18,Sunday,1,409513,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,66.78,0,1
3222,yes,no,yes,no,check,?,10.2007,?,68.4,Tuesday,1,406590,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3223,yes,no,yes,no,check,?,3.2005,?,52,Tuesday,1,506821,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,35.51,0,0
3224,yes,no,yes,no,credit_card,Eurocard,10.2006,yes,43.5,Sunday,1,205378,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,181.16,0,0
3225,yes,yes,yes,no,check,?,3.2007,?,18.5,Saturday,1,204553,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3227,yes,no,yes,no,debit_note,?,5.2007,yes,144,Saturday,3,104765,109725,400147,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,29.57,1,1
3228,yes,no,yes,no,check,?,4.2006,?,51,Saturday,1,406821,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
3231,yes,no,yes,no,check,?,1.2005,?,29.99,Saturday,1,500953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,8,no,1,32.23,0,0
3232,yes,no,no,no,credit_card,Visa,2.2005,yes,58.8,Wednesday,2,409782,502677,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
3233,yes,yes,no,no,credit_card,Eurocard,2.2005,yes,56,Wednesday,1,400959,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,50.98,0,0
3234,yes,no,yes,no,credit_card,Visa,7.2007,yes,9.99,Friday,1,405580,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,51.55,0,0
3237,yes,no,yes,no,debit_note,?,6.2006,yes,68.4,Thursday,1,405965,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
3238,yes,no,yes,no,check,?,11.2005,?,6.5,Friday,1,208397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,16,yes,0,0,?,?
3239,no,no,no,no,credit_card,Visa,12.2007,yes,18.5,Sunday,1,209102,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,44.02,0,0
3240,yes,no,yes,yes,credit_card,Eurocard,4.2007,yes,109.45,Wednesday,5,202133,200214,400214,209725,207703,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
3242,yes,no,yes,no,check,?,2.2005,?,6.5,Wednesday,1,209725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,88.17,0,0
3243,yes,no,no,no,debit_note,?,6.2005,yes,29,Tuesday,2,209386,501893,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
3244,no,no,yes,no,credit_card,Eurocard,7.2006,yes,10.8,Sunday,1,503397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,28.81,1,1
3247,yes,no,yes,no,check,?,7.2007,?,68.4,Sunday,1,404553,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
3249,no,no,yes,no,debit_note,?,6.2005,yes,33.7,Tuesday,3,403950,202448,202697,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3251,yes,yes,no,no,credit_card,Eurocard,6.2005,yes,66.1,Friday,3,406781,500767,202634,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3252,yes,yes,yes,yes,debit_card,debit_card,7.2007,yes,273.79,Tuesday,7,401371,508499,406284,405685,504765,400738,503136,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,0,0,?,?
3253,yes,no,no,no,credit_card,Eurocard,9.2006,yes,17.8,Sunday,1,406811,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
3254,no,yes,no,no,debit_card,debit_card,3.2007,yes,17.99,Friday,1,409500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,0,0,?,?
3256,yes,no,no,no,debit_card,debit_card,6.2005,yes,43.5,Sunday,1,405643,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,0,0,?,?
3257,yes,no,yes,no,credit_card,Visa,4.2007,yes,180.5,Sunday,4,403367,603136,208777,401216,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3258,yes,no,no,no,credit_card,Eurocard,12.2006,yes,41,Monday,1,503776,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
3263,no,no,yes,no,check,?,2.2005,?,35.49,Friday,2,206590,107046,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,27.06,0,0
3264,yes,yes,yes,no,check,?,4.2007,?,8.5,Saturday,1,400953,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3265,yes,no,yes,no,credit_card,Eurocard,9.2006,yes,61,Wednesday,2,203772,403367,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,42.72,0,0
3270,yes,no,yes,no,check,?,8.2007,?,31.9,Sunday,1,100061,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,28.9,0,2
3271,no,no,yes,no,check,?,12.2007,?,82.3,Thursday,2,306284,305580,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,6,148.86,0,0
3272,yes,yes,yes,no,check,?,3.2006,?,42.59,Saturday,2,104645,100214,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
3274,yes,no,yes,no,credit_card,Eurocard,4.2007,yes,26,Wednesday,1,407274,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
3275,yes,no,yes,no,check,?,8.2005,?,75.4,Friday,2,409731,403203,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,2,no,1,53.13,0,1
3276,yes,no,yes,no,check,?,11.2006,?,64.5,Sunday,1,608801,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,83.6,0,2
3277,yes,no,yes,yes,check,?,2.2007,?,34.5,Tuesday,1,506590,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,34.13,0,0
3279,yes,no,yes,no,check,?,9.2005,?,43.5,Saturday,1,403203,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,13.48,0,0
3281,yes,no,no,no,credit_card,Visa,11.2007,yes,12.6,Thursday,1,204944,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,108.09,0,0
3282,no,yes,yes,no,check,?,3.2005,?,8.5,Wednesday,1,508997,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,86.68,0,0
3284,yes,no,yes,no,check,?,1.2005,?,16,Saturday,1,502677,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,208.36,0,0
3285,yes,no,yes,no,check,?,12.2007,?,17.8,Sunday,1,404765,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
3289,yes,no,no,no,credit_card,Eurocard,9.2005,yes,54.5,Monday,1,200061,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
